SERIAL,CUSTOMER_REF,TIMESTAMP,OBIS,DATE,TIME,AVG._IMPORT_KW (kW),IMPORT_KWH (kWh),AVG._EXPORT_KW (kW),EXPORT_KWH (kWh),IMPORT_KVARH (kvarh),EXPORT_KVARH (kvarh),AVG._IMPORT_KVA (kVA),AVG._EXPORT_KVA (kVA),PHASE_A_INST._CURRENT (A),PHASE_B_INST._CURRENT (A),PHASE_C_INST._CURRENT (A),PHASE_A_INST._VOLTAGE (V),PHASE_B_INST._VOLTAGE (V),PHASE_C_INST._VOLTAGE (V),POWER_FACTOR,INST._IMPORT_KW (kW),INST._EXPORT_KW (kW),INST._IMPORT_KVA (kVA),INST._EXPORT_KVA (kVA)
000020306791,0706323805,1.75224E+12,LP,2025-07-11,17:45:00,0.9795,14490.977,0,6809.777,3277.0371,628.0071,1.2949,0,3.974,-0.603,0.992,232.1001,242.8,227.3,0.756,,,,
000020306791,0706323805,1.75224E+12,LP,2025-07-11,17:30:00,1.0195,14490.736,0,6809.777,3277.006,628.0071,1.4295,0,4.4271,-0.809,1.004,226.8,240.5,229.5,0.713,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,17:15:00,0.9588,14490.464,0,6809.777,3276.971,628.0071,1.6615,0,4.982,-1.375,0.989,222.1001,237.7001,230.2001,0.577,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,17:00:00,0.5318,14490.2641,0,6809.777,3276.935,628.0071,1.9255,0,4.407,-2.793,1.103,225.3,240.7001,235.5,0.276,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,16:45:00,0.4733,14490.149,0,6809.777,3276.897,628.0071,2.1959,0,5.266,-3.327,0.7011,233.6001,240.6001,234.8,0.215,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,16:30:00,0,14490.0771,-0.6366,6809.738,3276.835,628.0071,0,-1.5258,1.2531,-4.368,0.761,233.2001,240.7001,238.7001,-0.417,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,16:15:00,0,14490.0771,-1.1382,6809.531,3276.822,628.0021,0,-1.9096,0.638,-6.234,1.047,239.2001,241.7001,238.5,-0.596,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,16:00:00,0,14490.0771,-0.6565,6809.274,3276.815,627.993,0,-1.7171,1.245,-4.82,1.108,233.6001,240.2001,241.6001,-0.382,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,15:45:00,0,14490.0771,-0.6969,6809.0341,3276.793,627.993,0,-1.7776,1.258,-5.019,1.163,235.9,240.4,235.1001,-0.392,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,15:30:00,0,14490.0771,-1.1984,6808.661,3276.784,627.985,0,-2.0434,0.52,-6.678,1.2591,236.6001,242.6001,238,-0.586,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,15:15:00,0,14490.0771,-1.3884,6808.39,3276.768,627.982,0,-2.7343,1.312,-8.368,1.549,239.2001,244,244.5,-0.507,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,15:00:00,0,14490.075,-1.5491,6808.113,3276.726,627.982,0,-2.6314,1.258,-8.42,1.109,238.6001,244.7001,243.4,-0.588,,,,
000020306791,0706323805,1.75223E+12,LP,2025-07-11,14:45:00,0,14490.075,-1.6442,6807.692,3276.717,627.974,0,-2.4603,0.619,-8.377,1.114,239.6001,243.3,245.3,-0.668,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,14:30:00,0,14490.074,-0.4963,6807.4401,3276.7111,627.966,0,-4.1745,1.2691,-9.57,6.45,233.9,241.9,242.1001,-0.118,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,14:15:00,0,14490.06,-0.5169,6807.376,3276.668,627.966,0,-5.3002,1.417,-11.858,8.344,232.8,243.7001,249.2001,-0.097,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,14:00:00,0,14490.06,-2.3319,6806.901,3276.649,627.963,0,-2.9657,0.493,-10.747,0.851,233.2001,245.9,243.5,-0.786,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,13:45:00,0,14490.06,-2.0551,6806.437,3276.6421,627.961,0,-3.3228,2.339,-10.452,0.869,233.7001,244.8,250.1001,-0.618,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,13:30:00,0,14490.06,-2.9604,6805.843,3276.61,627.961,0,-3.9119,1.248,-13.737,0.865,237.7001,247.6001,245.4,-0.756,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,13:15:00,0,14490.06,-2.6847,6805.233,3276.568,627.961,0,-4.6428,3.608,-14.645,0.667,242.6001,245.7001,252.5,-0.578,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,13:00:00,0,14490.06,-0.6236,6804.705,3276.551,627.955,0,-3.6932,5.909,-8.756,0.5741,237.9,245.2001,242.8,-0.168,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,12:45:00,0,14490.06,-2.2897,6804.3151,3276.492,627.955,0,-4.2527,3.495,-13.087,0.8261,235.5,246.3,248.6001,-0.538,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,12:30:00,0,14490.06,-3.5792,6803.693,3276.4301,627.9541,0,-3.9519,0.361,-14.894,0.425,239.7001,252.3,251.9,-0.905,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,12:15:00,0,14490.06,-3.3021,6802.866,3276.411,627.951,0,-3.9916,1.129,-14.76,0.42,242.8,244.5,254.1001,-0.827,,,,
000020306791,0706323805,1.75222E+12,LP,2025-07-11,12:00:00,0,14490.06,-2.2185,6802.191,3276.3831,627.9491,0,-2.7703,0.356,-10.105,0.852,232.3,244.9,248.9,-0.8,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,11:45:00,0,14490.06,-2.835,6801.671,3276.328,627.9491,0,-5.3503,4.593,-16.066,0.9591,237.2001,250.4,245.8,-0.529,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,11:30:00,0,14490.06,-0.9759,6801.274,3276.231,627.9491,0,-3.6611,4.671,-9.187,1.342,227.9,246.6001,245.7001,-0.266,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,11:15:00,1.1577,14489.99,0,6801.169,3276.04,627.9491,5.3148,0,14.635,-6.515,1.391,231.3,245.2001,238.2001,0.217,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,11:00:00,0,14489.9161,-0.9415,6801.018,3275.962,627.9491,0,-3.6296,4.741,-9.341,1.193,230,240.4,244.8,-0.259,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,10:45:00,0,14489.9161,-2.0933,6800.566,3275.873,627.9491,0,-4.8296,4.728,-13.935,1.204,235.1001,244.7001,254.8,-0.433,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,10:30:00,0,14489.9161,-2.0387,6800.063,3275.803,627.9491,0,-4.4322,4.1531,-13.134,0.986,234.4,244.1001,254.5,-0.459,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,10:15:00,0,14489.9161,-1.8745,6799.694,3275.7291,627.9491,0,-4.7707,4.912,-13.362,1.348,237.4,244.6001,249,-0.392,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,10:00:00,0,14489.9161,-1.2704,6799.329,3275.612,627.9491,0,-4.9143,6.954,-12.455,1.077,232.3,243.2001,249.8,-0.258,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,09:45:00,0,14489.9161,-1.275,6798.948,3275.5481,627.9491,0,-4.5412,6.059,-11.63,1.162,230.3,245.8,245.6001,-0.28,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,09:30:00,0,14489.9161,-1.481,6798.618,3275.483,627.9491,0,-4.112,4.636,-11.154,1.2,229.2001,246.1001,252.5,-0.36,,,,
000020306791,0706323805,1.75221E+12,LP,2025-07-11,09:15:00,0,14489.9161,-0.7324,6798.321,3275.4211,627.9491,0,-3.2962,4.534,-7.999,1.177,230.4,245.2001,245.5,-0.222,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,09:00:00,0,14489.9161,-0.3116,6798.089,3275.385,627.9491,0,-2.6165,3.799,-5.953,1.274,231.2001,239.5,244.3,-0.119,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,08:45:00,0.3946,14489.888,0,6798.068,3275.314,627.9491,2.8974,0,6.681,-4.94,0.793,227.4,241.3,239.7001,0.136,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,08:30:00,0,14489.7111,-0.2255,6798.062,3275.235,627.9491,0,-4.528,4.442,-9.578,4.889,226.1001,244.4,241.7001,-0.049,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,08:15:00,0,14489.642,-0.09,6797.995,3275.19,627.9491,0,-2.2519,3.793,-4.529,0.994,229.8,250.3,247.3,-0.039,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,08:00:00,0.6601,14489.527,0,6797.995,3275.147,627.9491,1.6258,0,4.462,-1.807,0.802,223.1001,243.1001,237.1001,0.406,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,07:45:00,0.851,14489.368,0,6797.995,3275.08,627.9491,1.6587,0,4.596,-1.463,1.071,226.9,246.1001,238.1001,0.512,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,07:30:00,1.0965,14489.096,0,6797.995,3275,627.9491,2.1998,0,6.73,-2.066,0.888,221.1001,243.1001,235,0.498,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,07:15:00,1.0572,14488.838,0,6797.995,3274.969,627.9491,2.5832,0,1.125,-2.995,6.801,226.8,244.8,234.3,0.4091,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,07:00:00,2.8389,14488.473,0,6797.995,3274.958,627.9491,3.3067,0,3.375,-0.87,10.221,223.6001,247.9,228.5,0.858,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,06:45:00,0.322,14488.0591,0,6797.995,3274.934,627.944,0.6497,0,1.091,-0.65,1.051,225.4,242.3,233.9,0.495,,,,
000020306791,0706323805,1.7522E+12,LP,2025-07-11,06:30:00,2.5575,14487.5951,0,6797.995,3274.928,627.924,2.7513,0,4.4591,-0.53,7.099,228.2001,239.5,226.2001,0.929,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,06:15:00,1.1435,14487.147,0,6797.995,3274.897,627.9111,1.2947,0,3.988,0.431,1.31,222.4,243.3,230.9,0.883,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,06:00:00,1.1135,14486.9161,0,6797.995,3274.889,627.897,1.1652,0,3.7561,0.068,1.397,219.8,240.7001,230.8,0.9551,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,05:45:00,1.539,14486.388,0,6797.995,3274.886,627.89,1.5677,0,5.48,0.083,1.3921,224.3,242.2001,228.3,0.981,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,05:30:00,0.926,14485.992,0,6797.995,3274.885,627.876,0.9695,0,3.176,0.083,1.08,221.1001,243.3,228.5,0.9551,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,05:15:00,0.4547,14485.803,0,6797.995,3274.851,627.876,0.5249,0,1.199,0.082,1.006,227.3,240.4,230.8,0.866,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,05:00:00,0.353,14485.705,0,6797.995,3274.838,627.87,0.3798,0,0.56,0.083,1.004,231,243.8,229.2001,0.929,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,04:45:00,0.3565,14485.615,0,6797.995,3274.838,627.857,0.3832,0,0.557,0.083,1.01,229,241.9,232.9,0.93,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,04:30:00,0.4825,14485.498,0,6797.995,3274.814,627.857,0.5535,0,1.283,0.082,1.01,230.7001,241.4,234.5,0.871,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,04:15:00,0.3623,14485.392,0,6797.995,3274.803,627.85,0.3895,0,0.556,0.083,1.0171,234.3,243.2001,234.8,0.93,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,04:00:00,0.4805,14485.293,0,6797.995,3274.801,627.84,0.551,0,1.272,0.083,1.0151,229.9,243.6001,234.6001,0.871,,,,
000020306791,0706323805,1.75219E+12,LP,2025-07-11,03:45:00,0.4828,14485.17,0,6797.995,3274.777,627.84,0.5521,0,1.278,0.083,1.0171,228.6001,243.3,235.4,0.874,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,03:30:00,0.3615,14485.0671,0,6797.995,3274.7691,627.832,0.3893,0,0.554,0.083,1.022,232.9,244.1001,234.4,0.928,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,03:15:00,0.4813,14484.955,0,6797.995,3274.761,627.822,0.5505,0,1.2591,0.083,1.032,226.5,246.4,236.9,0.874,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,03:00:00,0.4796,14484.828,0,6797.995,3274.736,627.822,0.5492,0,1.2671,0.083,1.032,226.7001,246.3,233.5,0.873,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,02:45:00,0.3567,14484.7291,0,6797.995,3274.731,627.813,0.3839,0,0.549,0.083,1.018,228.6001,243.8,233.6001,0.928,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,02:30:00,0.4796,14484.6301,0,6797.995,3274.725,627.804,0.5472,0,1.264,0.084,1.024,225.6001,244.2001,235.5,0.876,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,02:15:00,1.0545,14484.4881,0,6797.995,3274.699,627.804,1.124,0,3.834,0.084,1.032,223.5,244.4,236.3,0.9381,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,02:00:00,0.884,14484.355,0,6797.995,3274.695,627.796,0.9195,0,2.8041,0.084,1.21,218.2001,245.9,236.7001,0.961,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,01:45:00,0.3888,14484.262,0,6797.995,3274.685,627.791,0.4484,0,1.285,0.083,0.6,224.5,242.5,232.1001,0.867,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,01:30:00,0.4308,14484.16,0,6797.995,3274.663,627.791,0.4938,0,1.287,0.084,0.773,226.7001,246.6001,234.2001,0.872,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,01:15:00,1.1364,14483.994,0,6797.995,3274.654,627.7861,1.1873,0,4.081,0.084,1.163,219,248.3,234.2001,0.9571,,,,
000020306791,0706323805,1.75218E+12,LP,2025-07-11,01:00:00,1.2329,14483.7021,0,6797.995,3274.636,627.7861,1.2984,0,4.713,0.083,1.175,211.4,248.4,239,0.9491,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-11,00:45:00,1.2369,14483.392,0,6797.995,3274.5951,627.7861,1.3127,0,4.647,0.083,1.163,219.6001,244.7001,233,0.9421,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-11,00:30:00,1.1307,14483.107,0,6797.995,3274.579,627.7861,1.1832,0,4.047,0.083,1.163,220.5,244.3,232.2001,0.9551,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-11,00:15:00,1.8005,14482.788,0,6797.995,3274.5461,627.7861,1.8712,0,7.295,0.084,1.174,216.1001,247.4,232.5,0.962,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-11,00:00:00,1.373,14482.441,0,6797.995,3274.506,627.7861,1.4359,0,5.235,0.084,1.168,218.4,244.7001,232.6001,0.9561,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-10,23:45:00,1.22,14482.116,0,6797.995,3274.483,627.7861,1.2674,0,4.543,0.083,1.162,216,246.3,228.3,0.962,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-10,23:30:00,1.3452,14481.814,0,6797.995,3274.473,627.7861,1.4069,0,5.221,0.083,1.168,214.6001,243.6001,227.5,0.9561,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-10,23:15:00,1.499,14481.4,0,6797.995,3274.439,627.7861,1.5627,0,5.424,0.083,1.591,217.3,248.3,228,0.9591,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-10,23:00:00,1.3906,14481.034,0,6797.995,3274.42,627.785,1.4392,0,4.923,0.083,1.6461,212,248.4,227.2001,0.966,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-10,22:45:00,1.4386,14480.678,0,6797.995,3274.417,627.782,1.5109,0,5.239,0.084,1.543,218.5,247.8,223.1001,0.9521,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-10,22:30:00,1.5755,14480.091,0,6797.995,3274.317,627.782,1.6532,0,5.542,0.085,1.919,215.6001,246.9,227.5,0.9521,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-10,22:15:00,0.6607,14479.7021,0,6797.995,3274.262,627.778,0.7242,0,1.274,0.084,1.827,227.6001,246.3,226,0.912,,,,
000020306791,0706323805,1.75217E+12,LP,2025-07-10,22:00:00,0.5913,14479.546,0,6797.995,3274.262,627.751,0.648,0,1.178,0.084,1.59,224.7001,247.6001,227.7001,0.912,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,21:45:00,2.02,14479.258,0,6797.995,3274.256,627.746,2.0712,0,7.731,0.083,1.659,216.6001,249.2001,226.2001,0.975,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,21:30:00,1.2311,14479.019,0,6797.995,3274.244,627.746,1.3055,0,4.09,0.084,1.69,221.6001,248.6001,223.4,0.9431,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,21:15:00,1.3558,14478.8091,0,6797.995,3274.239,627.746,1.4294,0,4.431,0.083,1.8881,224.7001,249.2001,218.4,0.9481,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,21:00:00,1.3413,14478.36,0,6797.995,3274.17,627.746,1.4145,0,4.477,0.083,1.822,220.8,249.7001,221.9,0.9481,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,20:45:00,0.6176,14478.093,0,6797.995,3274.17,627.715,0.7031,0,1.468,0.083,1.555,227.6001,245.4,223.9,0.878,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,20:30:00,0.6366,14477.781,0,6797.995,3274.068,627.711,0.713,0,1.747,0.083,1.305,229.8,243.9,222.9,0.892,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,20:15:00,0.6607,14477.616,0,6797.995,3274.068,627.693,0.7229,0,1.233,0.252,1.686,223.7001,242.1001,228.6001,0.913,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,20:00:00,1.2919,14477.391,0,6797.995,3274.058,627.683,1.365,0,4.391,0.261,1.3981,223.1001,245.1001,229.5,0.9461,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,19:45:00,1.847,14477.092,0,6797.995,3274.039,627.678,1.9207,0,7.0071,0.252,1.163,227,242,228.1001,0.961,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,19:30:00,0.7951,14476.866,0,6797.995,3274.027,627.674,0.8765,0,2.0021,0.26,1.587,226,244.2001,226.8,0.907,,,,
000020306791,0706323805,1.75216E+12,LP,2025-07-10,19:15:00,0.6397,14476.637,0,6797.995,3274.002,627.674,0.7407,0,1.381,0.258,1.613,225.9,243.4,226.7001,0.863,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,19:00:00,0.6672,14476.4071,0,6797.995,3273.971,627.674,0.7353,0,1.7,0.252,1.252,229.9,240.6001,226.1001,0.907,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,18:45:00,0.721,14476.155,0,6797.995,3273.939,627.674,0.8525,0,1.739,0.448,1.5251,223.4,242.8,232.5,0.845,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,18:30:00,0.711,14475.9431,0,6797.995,3273.929,627.674,0.8536,0,1.732,0.437,1.5171,229.2001,241.1001,231.1001,0.8321,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,18:15:00,1.6829,14475.6841,0,6797.995,3273.9121,627.674,1.822,0,1.481,-0.385,6.033,230.3,240.1001,230.1001,0.923,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,18:00:00,0.4078,14475.458,0,6797.995,3273.909,627.668,0.5565,0,0.894,-0.408,1.089,230.4,239.6001,231.7001,0.732,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,17:45:00,0.4649,14475.308,0,6797.995,3273.909,627.655,0.7631,0,1.566,-0.652,1.114,216.9,246.4,235.4,0.609,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,17:30:00,0.8567,14475.182,0,6797.995,3273.908,627.641,1.2862,0,3.669,-0.854,1.133,220,246.2001,236.6001,0.666,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,17:15:00,0.2684,14475.0321,0,6797.995,3273.9011,627.639,0.877,0,1.23,-1.169,1.36,227.6001,243.4,229.4,0.305,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,17:00:00,0.6737,14474.954,0,6797.995,3273.885,627.639,1.5031,0,3.549,-1.586,1.353,223.7001,246.4,234.8,0.448,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,16:45:00,0.0098,14474.935,0,6797.995,3273.871,627.639,1.1563,0,1.234,-2.308,1.372,230.3,237.6001,235.5,0.008,,,,
000020306791,0706323805,1.75215E+12,LP,2025-07-10,16:30:00,0,14474.935,-0.131,6797.984,3273.856,627.639,0,-1.3,1.248,-2.849,1.385,228.8,242.2001,233.7001,-0.1,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,16:15:00,0.1077,14474.933,0,6797.926,3273.838,627.639,2.0691,0,3.476,-3.89,1.3941,227.2001,243.4,238.2001,0.0521,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,16:00:00,0,14474.928,-1.0051,6797.8331,3273.808,627.639,0,-2.2003,1.28,-6.647,1.334,235.5,237.3,240.2001,-0.456,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,15:45:00,0,14474.928,-0.8297,6797.491,3273.78,627.639,0,-3.7066,5.127,-9.081,1.1521,232.2001,245.5,248,-0.223,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,15:30:00,0.0605,14474.928,0,6797.325,3273.699,627.639,4.2612,0,4.87,-8.225,4.5201,231.3,246.3,245.1001,0.014,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,15:15:00,0,14474.896,-0.1321,6797.246,3273.614,627.639,0,-4.095,7.418,-8.63,1.338,229.6001,238.7001,246.9,-0.032,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,15:00:00,0.5842,14474.896,0,6797.051,3273.545,627.639,5.2238,0,5.095,-9.158,7.45,230.2001,243.4,244.3,0.111,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,14:45:00,0,14474.86,-0.9872,6796.9671,3273.438,627.639,0,-3.9165,5.125,-9.993,1.296,230.5,241.1001,250.4,-0.252,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,14:30:00,0,14474.858,-1.1488,6796.7841,3273.335,627.639,0,-4.1381,5.063,-10.634,1.5171,231.4,243.3,249.1001,-0.277,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,14:15:00,0,14474.858,-0.828,6796.503,3273.262,627.639,0,-4.8014,7.179,-11.251,1.56,231.7001,243.7001,253.2001,-0.172,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,14:00:00,0,14474.858,-1.3489,6796.282,3273.192,627.639,0,-4.4467,5.437,-11.47,1.374,231.8,248.1001,247.1001,-0.303,,,,
000020306791,0706323805,1.75214E+12,LP,2025-07-10,13:45:00,0,14474.858,-0.3237,6796.019,3273.138,627.639,0,-5.6377,4.5041,-11.948,6.573,231.5,248,248,-0.057,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,13:30:00,0,14474.857,-1.6977,6795.803,3273.107,627.639,0,-4.5091,4.734,-12.45,1.345,232.8,246.4,251.2001,-0.376,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,13:15:00,0,14474.857,-0.276,6795.4851,3273.043,627.639,0,-6.1484,11.782,-12.683,1.16,227,250.7001,252.9,-0.045,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,13:00:00,0,14474.857,-1.8401,6795.359,3272.974,627.639,0,-4.7438,5.181,-13.041,1.178,235.5,248,244.8,-0.387,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,12:45:00,0,14474.79,-1.1342,6795.1631,3272.89,627.639,0,-5.4269,4.482,-13.32,4.416,238.4,244.4,249.4,-0.209,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,12:30:00,0,14474.79,-1.2684,6794.88,3272.8341,627.639,0,-5.488,4.2941,-13.621,4.439,241.5,245.6001,248.9,-0.231,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,12:15:00,0,14474.79,-1.7252,6794.4711,3272.728,627.639,0,-5.1353,5.135,-13.551,2.109,241.8,248.7001,247.5,-0.335,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,12:00:00,0,14474.79,-0.0168,6794.048,3272.618,627.639,0,-6.8845,4.977,-13.775,9.393,245.9,245.4,242.6001,-0.002,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,11:45:00,0,14474.79,-1.5715,6793.608,3272.4991,627.639,0,-5.3599,7.122,-13.748,1.097,237.1001,246.7001,253,-0.293,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,11:30:00,0,14474.79,-2.1188,6793.468,3272.07,627.639,0,-4.7823,4.878,-13.679,0.8171,243.8,246.9,249.4,-0.441,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,11:15:00,0,14474.79,-1.8461,6793.08,3271.917,627.639,0,-4.9336,5.091,-13.413,1.5051,240.5,248.4,249.5,-0.374,,,,
000020306791,0706323805,1.75213E+12,LP,2025-07-10,11:00:00,0,14474.79,-1.4412,6792.711,3271.797,627.639,0,-5.1784,7.198,-13.21,0.933,234.8,245.9,255.7001,-0.278,,,,
000020306791,0706323805,1.75212E+12,LP,2025-07-10,10:45:00,0.0904,14474.721,0,6792.617,3271.6911,627.639,6.5566,0,5.149,-12.738,8.663,235.6001,250.9,247.7001,0.0131,,,,
000020306791,0706323805,1.75212E+12,LP,2025-07-10,10:30:00,0,14474.716,-1.8745,6792.299,3271.611,627.639,0,-4.4895,4.3871,-12.573,1.21,237.4,250,250.2001,-0.417,,,,
000020306791,0706323805,1.75212E+12,LP,2025-07-10,10:15:00,0,14474.716,-1.2368,6791.905,3271.5261,627.639,0,-5.0696,6.832,-12.414,1.3801,240.7001,248.4,246.4,-0.243,,,,
000020306791,0706323805,1.75212E+12,LP,2025-07-10,10:00:00,1.3022,14474.696,0,6791.638,3271.4231,627.639,4.9253,0,12.492,-7.31,0.9521,232.9,243.4,247,0.264,,,,
000020306791,0706323805,1.75212E+12,LP,2025-07-10,09:45:00,0.5379,14474.602,0,6791.638,3271.322,627.639,6.0189,0,13.051,-10.928,1.3,228.5,248.1001,249.3,0.089,,,,
000020306791,0706323805,1.75212E+12,LP,2025-07-10,09:30:00,0,14474.581,-1.1698,6791.216,3271.288,627.639,0,-3.5318,3.218,-9.548,1.8921,231,243.1001,246.4,-0.331,,,,
000020306791,0706323805,1.75212E+12,LP,2025-07-10,09:15:00,0,14474.581,-1.787,6790.904,3271.241,627.639,0,-3.8513,3.5101,-11.345,1.102,227.5,244.8,248.8,-0.464,,,,
000020306791,0706323805,1.75212E+12,LP,2025-07-10,09:00:00,0,14474.56,-0.0115,6790.7,3271.184,627.639,0,-1.2619,1.592,-2.532,1.183,231.6001,241.4,237.8,-0.009,,,,
